frequency,rebalance_date,next_rebalance,ic_pearson,ic_spearman,n_stocks
monthly,1972-05-31,1972-06-30,0.058085735886237756,0.106683740212034,1433
monthly,1972-06-30,1972-07-31,0.10671021471476914,0.17848779255783817,1396
monthly,1972-07-31,1972-08-31,0.17765944210487117,0.21726216731335,1388
monthly,1972-08-31,1972-09-29,0.14800405548129522,0.19219120344054733,1406
monthly,1972-09-29,1972-10-31,0.17030553747721486,0.19087150379848128,1405
monthly,1972-10-31,1972-11-30,0.050301508534706496,0.08854997484246992,1400
monthly,1972-11-30,1972-12-29,0.12862616023969947,0.18947335555425432,1400
monthly,1972-12-29,1973-01-31,0.047469934407850266,0.05118984387948749,1439
monthly,1973-01-31,1973-02-28,0.2240784891379813,0.23446821540588164,1424
monthly,1973-02-28,1973-03-30,0.06895858060816717,0.09355939225917817,1412
monthly,1973-03-30,1973-04-30,0.15947341135979762,0.19530174420117777,1394
monthly,1973-04-30,1973-05-31,0.3032915717850982,0.33030472066697153,1449
monthly,1973-05-31,1973-06-29,0.09396514707188625,0.1343918627776981,1397
monthly,1973-06-29,1973-07-31,-0.27358575813963937,-0.27017623818795905,1352
monthly,1973-07-31,1973-08-31,0.20780924763407344,0.23917048690611137,1435
monthly,1973-08-31,1973-09-28,-0.0928343949243691,-0.02688293942070151,1377
monthly,1973-09-28,1973-10-31,0.02809639031427873,0.06585125123187359,1451
monthly,1973-10-31,1973-11-30,0.26516968641390426,0.2959741631797378,1446
monthly,1973-11-30,1973-12-31,0.1913202892425145,0.2110719521483136,1357
monthly,1973-12-31,1974-01-31,-0.40166163495094737,-0.42856578354179464,1344
monthly,1974-01-31,1974-02-28,0.05222105816517695,0.09569130806727853,1359
monthly,1974-02-28,1974-03-29,-0.16855020877307045,-0.1369186535205327,1349
monthly,1974-03-29,1974-04-30,0.043221980999098665,0.04510540876942272,1347
monthly,1974-04-30,1974-05-31,0.13459675155697673,0.1564900320365321,1339
monthly,1974-05-31,1974-06-28,0.007379342226330699,0.013606649775403311,1271
monthly,1974-06-28,1974-07-31,-0.06762288412118254,-0.06215924945506169,1307
monthly,1974-07-31,1974-08-30,-0.11834888623787373,-0.12652695284767748,1195
monthly,1974-08-30,1974-09-30,-0.0940643320722317,-0.07090047747071776,1216
monthly,1974-09-30,1974-10-31,0.14503907776991587,0.20803088212793114,1146
monthly,1974-10-31,1974-11-29,0.04383854700819565,0.1200458398002653,1194
monthly,1974-11-29,1974-12-31,0.15503928176431106,0.20913536940081603,1093
monthly,1974-12-31,1975-01-31,-0.300533754890754,-0.28928326135028914,1152
monthly,1975-01-31,1975-02-28,0.042894260389855006,0.1226806561272825,1272
monthly,1975-02-28,1975-03-31,-0.09943724224052394,-0.07154791309879117,1264
monthly,1975-03-31,1975-04-30,0.005830132345727164,0.047868851524858334,1340
monthly,1975-04-30,1975-05-30,-0.06681014601672058,-0.014244427794981022,1354
monthly,1975-05-30,1975-06-30,-0.05607546192405939,-0.013431117751915864,1376
monthly,1975-06-30,1975-07-31,-0.12911965244082174,-0.11451007052953406,1416
monthly,1975-07-31,1975-08-29,0.23620186221573172,0.2746873527350719,1344
monthly,1975-08-29,1975-09-30,-0.03138417433217478,-0.00586132083710862,1356
monthly,1975-09-30,1975-10-31,0.13183851580983455,0.1807469742776128,1297
monthly,1975-10-31,1975-11-28,-0.025848560182902155,0.004489417454757973,1310
monthly,1975-11-28,1975-12-31,0.03735299599756411,0.08131519381620798,1332
monthly,1975-12-31,1976-01-30,-0.29137429458270747,-0.29937959558059146,1357
monthly,1976-01-30,1976-02-27,-0.38136189099017487,-0.3843750912661482,1441
monthly,1976-02-27,1976-03-31,0.03022187917992459,0.09122807566504286,1469
monthly,1976-03-31,1976-04-30,0.08206891902350484,0.10180956835638448,1405
monthly,1976-04-30,1976-05-28,0.10629253179478014,0.12328627766872301,1418
monthly,1976-05-28,1976-06-30,0.04311754199817762,0.10183600856944934,1428
monthly,1976-06-30,1976-07-30,-0.019129825931967343,0.003963720150520154,1467
monthly,1976-07-30,1976-08-31,0.12929060776044518,0.16617809975646028,1421
monthly,1976-08-31,1976-09-30,-0.0247830492193285,0.04737902660466321,1267
monthly,1976-09-30,1976-10-29,0.007759404962359607,0.02230984431949443,1388
monthly,1976-10-29,1976-11-30,-0.0908929445826409,-0.06072636101059675,1397
monthly,1976-11-30,1976-12-31,-0.19425846036871455,-0.17815762347877778,1416
monthly,1976-12-31,1977-01-31,-0.31093147084970285,-0.3224422710777012,1467
monthly,1977-01-31,1977-02-28,-0.04132301011362453,-0.00766159929050427,1447
monthly,1977-02-28,1977-03-31,-0.1031779098192532,-0.05827600126023153,1434
monthly,1977-03-31,1977-04-29,-0.03514216432616112,0.013671227777202463,1477
monthly,1977-04-29,1977-05-31,-0.049910039344290634,-0.018782726784597713,1424
monthly,1977-05-31,1977-06-30,-0.16229183993073615,-0.10980283756054139,1454
monthly,1977-06-30,1977-07-29,-0.08981978145761378,-0.06481074537854611,1485
monthly,1977-07-29,1977-08-31,-0.009493403461075517,0.0017585293939700794,1494
monthly,1977-08-31,1977-09-30,-0.09232790061510668,-0.053124901066730526,1447
monthly,1977-09-30,1977-10-31,-0.08389773354002744,-0.05661058876496225,1460
monthly,1977-10-31,1977-11-30,-0.21693807205944848,-0.21272017600515578,1441
monthly,1977-11-30,1977-12-30,-0.048707850936845834,-0.007085677012875449,1483
monthly,1977-12-30,1978-01-31,-0.20940907931022865,-0.21427723821606556,1469
monthly,1978-01-31,1978-02-28,-0.22021871636279158,-0.2309085977483667,1433
monthly,1978-02-28,1978-03-31,-0.2208564925364307,-0.1873090065436073,1379
monthly,1978-03-31,1978-04-28,0.006973986076788873,0.04164053417027738,1471
monthly,1978-04-28,1978-05-31,-0.21130073439731695,-0.17289630712263365,1493
monthly,1978-05-31,1978-06-30,-0.010017782438274102,0.03134095595520119,1489
monthly,1978-06-30,1978-07-31,-0.0016973177387105886,0.04632050169146409,1460
monthly,1978-07-31,1978-08-31,-0.20934122748318776,-0.19458574973185042,1460
monthly,1978-08-31,1978-09-29,0.03407381538396175,0.06116193731316425,1494
monthly,1978-09-29,1978-10-31,0.5282999095125267,0.5515326528095972,1460
monthly,1978-10-31,1978-11-30,-0.23941317307276905,-0.23816246655804874,1427
monthly,1978-11-30,1978-12-29,0.00021282578353200123,0.05377344215655803,1410
monthly,1978-12-29,1979-01-31,-0.24712160497127655,-0.2903475083704842,1438
monthly,1979-01-31,1979-02-28,-0.03886797034295178,0.0018122195615931469,1451
monthly,1979-02-28,1979-03-30,-0.14188718277091691,-0.09810337103577221,1427
monthly,1979-03-30,1979-04-30,-0.08866648590910141,-0.06475775666266448,1360
monthly,1979-04-30,1979-05-31,0.02187977760091607,0.08772479871817379,1463
monthly,1979-05-31,1979-06-29,-0.03308717376565629,0.039762760174721,1440
monthly,1979-06-29,1979-07-31,0.008487824058443356,0.03896501812958975,1399
monthly,1979-07-31,1979-08-31,-0.07455132716884492,-0.0252646544735399,1406
monthly,1979-08-31,1979-09-28,0.0661365492269229,0.11263270834180854,1445
monthly,1979-09-28,1979-10-31,0.19379494363264602,0.26466233501363085,1451
monthly,1979-10-31,1979-11-30,-0.12027218685455394,-0.08492146101211416,1423
monthly,1979-11-30,1979-12-31,-0.157229846450637,-0.1258231039233441,1367
monthly,1979-12-31,1980-01-31,-0.10589795798082491,-0.08981019079592004,1429
monthly,1980-01-31,1980-02-29,0.06861930419379712,0.0752992500391451,1426
monthly,1980-02-29,1980-03-31,0.31257474595997525,0.33225908823750416,1407
monthly,1980-03-31,1980-04-30,-0.05392821414821935,-0.03813346912481412,1381
monthly,1980-04-30,1980-05-30,-0.020318510932831754,0.024595254922151887,1372
monthly,1980-05-30,1980-06-30,0.04447348013279462,0.07071591002663177,1400
monthly,1980-06-30,1980-07-31,-0.16542029164314548,-0.14811814002807702,1388
monthly,1980-07-31,1980-08-29,-0.23659292694411968,-0.22158356811238042,1414
monthly,1980-08-29,1980-09-30,0.014982240755138121,0.05395713375617665,1414
monthly,1980-09-30,1980-10-31,-0.11077025659160972,-0.0873513475629052,1420
monthly,1980-10-31,1980-11-28,0.13404289771628405,0.16959100536869331,1410
monthly,1980-11-28,1980-12-31,0.017479149431369113,0.06753630129859127,1408
monthly,1980-12-31,1981-01-30,-0.18679678607227157,-0.16991592318337706,1401
monthly,1981-01-30,1981-02-27,0.031163548350702362,0.06455771382108359,1391
monthly,1981-02-27,1981-03-31,-0.1151929055153933,-0.10960571223080745,1403
monthly,1981-03-31,1981-04-30,-0.1927433436110479,-0.17209707238774788,1403
monthly,1981-04-30,1981-05-29,-0.14164115334710936,-0.0893139675682486,1410
monthly,1981-05-29,1981-06-30,-0.030662046488747086,-0.0014680233596352952,1405
monthly,1981-06-30,1981-07-31,0.13241498585342892,0.13637249656432643,1398
monthly,1981-07-31,1981-08-31,0.143824883327172,0.18742049399239763,1381
monthly,1981-08-31,1981-09-30,0.08141567856846985,0.10961285625000126,1382
monthly,1981-09-30,1981-10-30,-0.1275523515838244,-0.1060814606314744,1351
monthly,1981-10-30,1981-11-30,0.07365909019714541,0.10288839937630198,1359
monthly,1981-11-30,1981-12-31,-0.03873056222174684,-0.015506347650797453,1392
monthly,1981-12-31,1982-01-29,-0.05769695065528392,-0.04097165704355031,1369
monthly,1982-01-29,1982-02-26,-0.003469569355343295,0.03805401525133007,1315
monthly,1982-02-26,1982-03-31,0.006619388904529418,0.0187063881561626,1363
monthly,1982-03-31,1982-04-30,0.01353590631571394,0.03496900251282314,1330
monthly,1982-04-30,1982-05-28,-0.035258933379924924,-0.02171836414892215,1354
monthly,1982-05-28,1982-06-30,0.03300856220680366,0.04047832811705486,1348
monthly,1982-06-30,1982-07-30,-0.03707809042212307,-0.027936417468468273,1340
monthly,1982-07-30,1982-08-31,0.1945425772493408,0.22898509665868214,1301
monthly,1982-08-31,1982-09-30,-0.11690954086394498,-0.11332322095485652,1351
monthly,1982-09-30,1982-10-29,-0.1075490816797961,-0.07181628058932224,1342
monthly,1982-10-29,1982-11-30,-0.1517235816086384,-0.124513696542398,1368
monthly,1982-11-30,1982-12-31,-0.059375112134630995,-0.003155683510805161,2381
monthly,1982-12-31,1983-01-31,-0.23840217710025993,-0.21485251165645478,2215
monthly,1983-01-31,1983-02-28,-0.10342916057686041,-0.07103304722291798,2460
monthly,1983-02-28,1983-03-31,-0.03918826993294142,0.007584260226275571,2557
monthly,1983-03-31,1983-04-29,-0.04499235412777631,0.009239312581978465,2565
monthly,1983-04-29,1983-05-31,-0.247683178559894,-0.22646631630554942,2603
monthly,1983-05-31,1983-06-30,-0.03048163224737062,0.008796743338269714,2653
monthly,1983-06-30,1983-07-29,-0.021607402054813526,0.021985311586185642,2653
monthly,1983-07-29,1983-08-31,0.18564288453083524,0.21021664473758167,2641
monthly,1983-08-31,1983-09-30,0.10606289495557072,0.14043298362006468,2560
monthly,1983-09-30,1983-10-31,0.13604536446195178,0.14169995693761975,2557
monthly,1983-10-31,1983-11-30,-0.014644422289832166,0.01574811241874956,2560
monthly,1983-11-30,1983-12-30,0.027023964232216775,0.05450682356362681,2553
monthly,1983-12-30,1984-01-31,-0.12428735464010804,-0.1293870686200407,2549
monthly,1984-01-31,1984-02-29,0.10049877719490215,0.11280124984730312,2596
monthly,1984-02-29,1984-03-30,0.0644011370281928,0.09229645228631042,2506
monthly,1984-03-30,1984-04-30,0.09444347570140742,0.13736301300204432,2550
monthly,1984-04-30,1984-05-31,0.00776423102869413,-0.00289881542467083,2526
monthly,1984-05-31,1984-06-29,0.031962329853863485,0.062103344195306685,2476
monthly,1984-06-29,1984-07-31,0.0706944369238762,0.08849453764158959,2489
monthly,1984-07-31,1984-08-31,0.01991973154208096,0.06972526681029051,2476
monthly,1984-08-31,1984-09-28,0.011174973884983027,0.025913915068627582,2487
monthly,1984-09-28,1984-10-31,0.08548329021934789,0.10940242028469165,2523
monthly,1984-10-31,1984-11-30,0.12942381386700058,0.1513517770527776,2477
monthly,1984-11-30,1984-12-31,0.07923611854747728,0.1231419040828618,2429
monthly,1984-12-31,1985-01-31,-0.16316772121031176,-0.14586779937431174,2465
monthly,1985-01-31,1985-02-28,-0.13113249660779827,-0.10828769631152907,2623
monthly,1985-02-28,1985-03-29,0.0737922511686527,0.09624517333746692,2588
monthly,1985-03-29,1985-04-30,0.004883701091524977,0.027375019899508215,2579
monthly,1985-04-30,1985-05-31,0.13766072560026218,0.18317125146105473,2539
monthly,1985-05-31,1985-06-28,0.07076084898451812,0.11137072479897238,2517
monthly,1985-06-28,1985-07-31,-0.10998136349318567,-0.09591213291002654,2502
monthly,1985-07-31,1985-08-30,-0.005487489716495438,0.04696990226701909,2480
monthly,1985-08-30,1985-09-30,0.08785509643741399,0.07520906215532712,2425
monthly,1985-09-30,1985-10-31,0.05718810158856784,0.1001062532274373,2428
monthly,1985-10-31,1985-11-29,0.05226837822244927,0.1062520111293364,2425
monthly,1985-11-29,1985-12-31,-0.025189331626390376,0.02204451196333057,2405
monthly,1985-12-31,1986-01-31,-0.0792207799395204,-0.044435848824879824,2513
monthly,1986-01-31,1986-02-28,0.04449420932457997,0.09557826240461466,2510
monthly,1986-02-28,1986-03-31,0.0377505606521934,0.0913420529908966,2576
monthly,1986-03-31,1986-04-30,-0.08186292110749391,-0.07047705779733796,2619
monthly,1986-04-30,1986-05-30,0.0806070398590965,0.12173615267453904,2632
monthly,1986-05-30,1986-06-30,0.045007216522400986,0.08784668471463271,2614
monthly,1986-06-30,1986-07-31,0.08232075741162397,0.07285368273231539,2604
monthly,1986-07-31,1986-08-29,0.22427601646901368,0.2599812239376079,2519
monthly,1986-08-29,1986-09-30,-0.012930790554836783,-0.02642796513149842,2471
monthly,1986-09-30,1986-10-31,0.10450921668560814,0.1615533727117354,2443
monthly,1986-10-31,1986-11-28,0.07022905626885814,0.11519953678881555,2458
monthly,1986-11-28,1986-12-31,0.017041541869084048,0.03528930866301842,2349
monthly,1986-12-31,1987-01-30,0.09191109903992666,0.13937720731225015,2475
monthly,1987-01-30,1987-02-27,-0.0793603652769131,-0.041527389579262976,2524
monthly,1987-02-27,1987-03-31,-0.002788161216344074,0.020629226050528863,2597
monthly,1987-03-31,1987-04-30,0.03045970036706121,0.05739612347865494,2638
monthly,1987-04-30,1987-05-29,0.02588486871053493,0.049488942671090386,2622
monthly,1987-05-29,1987-06-30,0.05482805866614789,0.11575166902395514,2592
monthly,1987-06-30,1987-07-31,0.08556777719709127,0.12629896074870633,2722
monthly,1987-07-31,1987-08-31,0.06128516719413895,0.10149339766814207,2740
monthly,1987-08-31,1987-09-30,-0.057887477102852115,-0.030612236413206827,2722
monthly,1987-09-30,1987-10-30,0.2082259732522549,0.19773735374510337,2743
monthly,1987-10-30,1987-11-30,-0.06442738348075006,-0.05736233184802446,2430
monthly,1987-11-30,1987-12-31,0.10089322156596418,0.1516677764216424,2309
monthly,1987-12-31,1988-01-29,-0.08305054102872067,-0.06881213962088516,2340
monthly,1988-01-29,1988-02-29,-0.03217192210089656,0.01051669612094016,2294
monthly,1988-02-29,1988-03-31,-0.18836667134066334,-0.20705017614456145,2439
monthly,1988-03-31,1988-04-29,-0.03412310098103455,0.007013806978199769,2512
monthly,1988-04-29,1988-05-31,0.06948584133704652,0.10835914817234411,2471
monthly,1988-05-31,1988-06-30,-0.0482338222405042,0.003024810241240281,2351
monthly,1988-06-30,1988-07-29,-0.07521946804798806,-0.05202159073265445,2494
monthly,1988-07-29,1988-08-31,-0.03791106176104905,-0.026259158965340614,2394
monthly,1988-08-31,1988-09-30,0.05124598297157839,0.1151210522781524,2348
monthly,1988-09-30,1988-10-31,0.09189343747334668,0.12623035901767135,2375
monthly,1988-10-31,1988-11-30,0.015533245971101542,0.08774533762765262,2299
monthly,1988-11-30,1988-12-30,-0.0395430088116781,-0.007310373484382899,2309
monthly,1988-12-30,1989-01-31,0.02816744821739119,0.08390044957433204,2369
monthly,1989-01-31,1989-02-28,-0.08995901901564059,-0.0733496604426912,2329
monthly,1989-02-28,1989-03-31,-0.05011900969408536,-0.00864257099878354,2350
monthly,1989-03-31,1989-04-28,0.03241171727841343,0.11351281743863158,2387
monthly,1989-04-28,1989-05-31,0.053119269892978216,0.11903410989340629,2356
monthly,1989-05-31,1989-06-30,0.006158626831709432,0.03350364249690946,2381
monthly,1989-06-30,1989-07-31,0.11749072720755953,0.18380758592716917,2374
monthly,1989-07-31,1989-08-31,0.05457758349449169,0.09769547418190362,2360
monthly,1989-08-31,1989-09-29,-0.04470864220720179,-0.03820953391531448,2315
monthly,1989-09-29,1989-10-31,0.07498548003918172,0.08913678047424815,2314
monthly,1989-10-31,1989-11-30,0.06603099578605541,0.12298270199195502,2257
monthly,1989-11-30,1989-12-29,0.11575854577544797,0.16470603356464145,2225
monthly,1989-12-29,1990-01-31,0.0187626971424719,-0.0009705900388497126,2280
monthly,1990-01-31,1990-02-28,-0.015357263617003729,0.0067063245368196,2174
monthly,1990-02-28,1990-03-30,-0.05688921428768174,-0.028519702673930898,2142
monthly,1990-03-30,1990-04-30,-0.03379824390188672,-0.04251255936494947,2156
monthly,1990-04-30,1990-05-31,0.09723650043633406,0.1695789481639338,2098
monthly,1990-05-31,1990-06-29,-0.10996782887837132,-0.09661735195543891,2196
monthly,1990-06-29,1990-07-31,0.051412568356407944,0.06213012437165334,2244
monthly,1990-07-31,1990-08-31,0.13285051514637636,0.13628948816824582,2180
monthly,1990-08-31,1990-09-28,0.11853519236238906,0.1340221441193872,2021
monthly,1990-09-28,1990-10-31,0.13788537931177433,0.14573318693756784,2000
monthly,1990-10-31,1990-11-30,0.0064913655789387405,0.06618813130641764,1880
monthly,1990-11-30,1990-12-31,0.0003632220790935372,0.031126985465523758,1946
monthly,1990-12-31,1991-01-31,-0.07500320087836537,-0.039086850698438175,2015
monthly,1991-01-31,1991-02-28,-0.1286664000415414,-0.10651858751136949,2042
monthly,1991-02-28,1991-03-28,-0.1526759251949572,-0.12628666624713403,2184
monthly,1991-03-28,1991-04-30,-0.02808923684168905,0.017282209707565024,2251
monthly,1991-04-30,1991-05-31,0.03987902278707258,0.06536606796828157,2238
monthly,1991-05-31,1991-06-28,-0.04621923451542704,-0.026661656180820698,2261
monthly,1991-06-28,1991-07-31,0.022765256474443853,0.077140598632823,2220
monthly,1991-07-31,1991-08-30,-0.005117347592282004,0.06587249088171394,2232
monthly,1991-08-30,1991-09-30,-0.07443382064839957,-0.03242956938626389,2217
monthly,1991-09-30,1991-10-31,-0.043096196758232376,0.0021875372918138372,2260
monthly,1991-10-31,1991-11-29,-0.014285753461027267,-0.001923261063400721,2263
monthly,1991-11-29,1991-12-31,0.1379385564978677,0.19099159031677287,2165
monthly,1991-12-31,1992-01-31,-0.28963688048728,-0.2996785590991829,2356
monthly,1992-01-31,1992-02-28,-0.06674439764762698,-0.03322292161763403,2416
monthly,1992-02-28,1992-03-31,-0.03727678903409016,-0.025591673807903628,2468
monthly,1992-03-31,1992-04-30,0.21220992973744235,0.24670110086490737,2501
monthly,1992-04-30,1992-05-29,0.04044104391088502,0.05605287651327603,2436
monthly,1992-05-29,1992-06-30,0.1190446941680721,0.14693884790856745,2461
monthly,1992-06-30,1992-07-31,0.09273091299609797,0.14196646855625553,2459
monthly,1992-07-31,1992-08-31,0.011465636371283672,0.028597124687286556,2409
monthly,1992-08-31,1992-09-30,0.028260054794626142,0.056799480374228495,2384
monthly,1992-09-30,1992-10-30,-0.021593839425639354,0.017916638560134875,2455
monthly,1992-10-30,1992-11-30,-0.16524294910562917,-0.13360208650120012,2507
monthly,1992-11-30,1992-12-31,-0.0387134156020861,0.0007344790124634576,2644
monthly,1992-12-31,1993-01-29,-0.1248747005783902,-0.10745667947704533,2689
monthly,1993-01-29,1993-02-26,0.11697396527861274,0.1651364731241772,2725
monthly,1993-02-26,1993-03-31,0.04981517528619877,0.08907006826460151,2683
monthly,1993-03-31,1993-04-30,0.014337786345431766,0.05677111327587639,2735
monthly,1993-04-30,1993-05-28,-0.013278144376482679,0.04540400550869115,2668
monthly,1993-05-28,1993-06-30,-0.020363308009981568,0.022483282387938758,2733
monthly,1993-06-30,1993-07-30,-0.015342110049999174,0.010117752189032781,2743
monthly,1993-07-30,1993-08-31,0.009442359680514116,0.0559990581043026,2763
monthly,1993-08-31,1993-09-30,-0.0924007304999701,-0.060887827923567936,2839
monthly,1993-09-30,1993-10-29,-0.06153572540176309,-0.04083718154343693,2879
monthly,1993-10-29,1993-11-30,0.051209876552121204,0.058589698036560584,2954
monthly,1993-11-30,1993-12-31,0.08560467730996546,0.1381313215631519,2918
monthly,1993-12-31,1994-01-31,-0.07986229843861452,-0.07878777841756172,2935
monthly,1994-01-31,1994-02-28,0.0045406799187761035,0.013387737129164043,3027
monthly,1994-02-28,1994-03-31,-0.001366671036280781,0.015810770826416885,3033
monthly,1994-03-31,1994-04-29,0.10116573028277993,0.12433663189054057,3023
monthly,1994-04-29,1994-05-31,0.007603083931130618,0.013722030338805575,2937
monthly,1994-05-31,1994-06-30,0.03986644594818399,0.04178358067129408,2923
monthly,1994-06-30,1994-07-29,0.0755858839590161,0.11975073438472578,2985
monthly,1994-07-29,1994-08-31,0.05150118459327342,0.09769279075028625,2967
monthly,1994-08-31,1994-09-30,-0.11352391958656873,-0.1050235554637466,3035
monthly,1994-09-30,1994-10-31,0.012183255984010056,0.051640939506007996,3061
monthly,1994-10-31,1994-11-30,-0.024861733982448207,-0.0044724793586110425,3081
monthly,1994-11-30,1994-12-30,0.13787589648572876,0.18451875024076422,3085
monthly,1994-12-30,1995-01-31,-0.07349402645360902,-0.07587017684547079,3056
monthly,1995-01-31,1995-02-28,0.07054193480821126,0.09863746189525432,3071
monthly,1995-02-28,1995-03-31,0.04195374442036237,0.09666968741303464,3136
monthly,1995-03-31,1995-04-28,-0.019126866463896573,0.0006061105655585129,3131
monthly,1995-04-28,1995-05-31,0.02031962899330583,0.08274578945124839,3145
monthly,1995-05-31,1995-06-30,-0.07140397807700018,-0.035935847220616955,3175
monthly,1995-06-30,1995-07-31,-0.028570634505660088,0.013295260743870016,3259
monthly,1995-07-31,1995-08-31,-0.07940920324303948,-0.06473106958623008,3319
monthly,1995-08-31,1995-09-29,0.027716572661224185,0.057911155630115105,3321
monthly,1995-09-29,1995-10-31,0.1077119037957819,0.13249151812820764,3335
monthly,1995-10-31,1995-11-30,0.06760324186661702,0.13748804106499496,3246
monthly,1995-11-30,1995-12-29,-0.0015747550630446252,0.058840404623344236,3273
monthly,1995-12-29,1996-01-31,0.022173795203618042,0.06160498140013908,3289
monthly,1996-01-31,1996-02-29,-0.018390843898222986,0.01693926318520033,3328
monthly,1996-02-29,1996-03-29,-0.023054609432427688,0.01522544245458747,3377
monthly,1996-03-29,1996-04-30,-0.1148384096107512,-0.0983809702018461,3421
monthly,1996-04-30,1996-05-31,-0.19350506098724374,-0.15696006000930718,3470
monthly,1996-05-31,1996-06-28,0.1405166256120874,0.1804497505599346,3539
monthly,1996-06-28,1996-07-31,0.1111026228898159,0.12205851420453419,3511
monthly,1996-07-31,1996-08-30,0.0042343216758555695,0.03801855411508249,3426
monthly,1996-08-30,1996-09-30,0.06456658497811714,0.11830029264770169,3438
monthly,1996-09-30,1996-10-31,0.08288669715904157,0.09621258388529214,3542
monthly,1996-10-31,1996-11-29,0.1086125299670322,0.15165335934843785,3504
monthly,1996-11-29,1996-12-31,-0.05798247087274059,-0.03993265643622099,3442
monthly,1996-12-31,1997-01-31,-0.07951599021841517,-0.07185890506181725,3534
monthly,1997-01-31,1997-02-28,0.052249118723177675,0.0697047898633331,3649
monthly,1997-02-28,1997-03-31,0.06477847159567603,0.07446824513603029,3644
monthly,1997-03-31,1997-04-30,0.174390918124581,0.21067515511274726,3579
monthly,1997-04-30,1997-05-30,-0.06573234111302621,-0.02147197999862845,3546
monthly,1997-05-30,1997-06-30,-0.007456900806904386,0.020058846829050264,3633
monthly,1997-06-30,1997-07-31,0.04857112991174405,0.08606828252848962,3693
monthly,1997-07-31,1997-08-29,-0.15134587759387033,-0.1277444430897603,3715
monthly,1997-08-29,1997-09-30,-0.1296158519076441,-0.0990786628932522,3752
monthly,1997-09-30,1997-10-31,-0.036567985760251165,-0.007150382221768454,3827
monthly,1997-10-31,1997-11-28,0.1567066454749034,0.18957032086633063,3760
monthly,1997-11-28,1997-12-31,0.1750333416384978,0.21879284610145608,3552
monthly,1997-12-31,1998-01-30,-0.0073165119007457995,-0.002161093363430444,3550
monthly,1998-01-30,1998-02-27,0.05817245102973232,0.11364118199741594,3621
monthly,1998-02-27,1998-03-31,-0.007276762276071714,0.04049036126987626,3657
monthly,1998-03-31,1998-04-30,-0.05181109219072781,-0.032360164157799465,3696
monthly,1998-04-30,1998-05-29,0.07580234272100032,0.07429092029207954,3697
monthly,1998-05-29,1998-06-30,0.1488820854683871,0.18063768052315515,3650
monthly,1998-06-30,1998-07-31,0.0555689208994368,0.05123181783103313,3602
monthly,1998-07-31,1998-08-31,0.14520468685654528,0.13460639771154018,3529
monthly,1998-08-31,1998-09-30,0.06602934906936665,0.09943688980869607,3232
monthly,1998-09-30,1998-10-30,0.09185993371772144,0.1383467736053025,3234
monthly,1998-10-30,1998-11-30,-0.06018193109179839,-0.005526085956717349,3280
monthly,1998-11-30,1998-12-31,0.10692966938315855,0.15823344409855974,3334
monthly,1998-12-31,1999-01-29,-0.0835099258305501,-0.11419125715697197,3305
monthly,1999-01-29,1999-02-26,0.0865026152199748,0.09728468188504982,3385
monthly,1999-02-26,1999-03-31,0.1426079752215314,0.20283035521755688,3287
monthly,1999-03-31,1999-04-30,-0.03954680485910923,0.005381763669571,3238
monthly,1999-04-30,1999-05-28,-0.08678629486996034,-0.06849865014379983,3304
monthly,1999-05-28,1999-06-30,0.04017029337873327,0.09385784537968105,3270
monthly,1999-06-30,1999-07-30,-0.10456891695549934,-0.0964763158264089,3251
monthly,1999-07-30,1999-08-31,0.002458930410187899,0.042707282705760005,3229
monthly,1999-08-31,1999-09-30,0.0011984467016547945,0.024205490881625658,3160
monthly,1999-09-30,1999-10-29,0.08683469451361864,0.12117720041193021,3141
monthly,1999-10-29,1999-11-30,-0.10477225458677802,-0.0666853580481298,3071
monthly,1999-11-30,1999-12-31,0.012375228679011672,0.09016433040872568,3146
monthly,1999-12-31,2000-01-31,-0.18196150864896327,-0.19762304024001562,3188
monthly,2000-01-31,2000-02-29,-0.09738585315861442,-0.12148562238093374,3261
monthly,2000-02-29,2000-03-31,0.0931735735493803,0.1472301472853294,3401
monthly,2000-03-31,2000-04-28,0.14952078811924766,0.16975335611595307,3325
monthly,2000-04-28,2000-05-31,0.1117351445551071,0.13579808016164532,3168
monthly,2000-05-31,2000-06-30,-0.07335335008394758,-0.09563445359309826,3078
monthly,2000-06-30,2000-07-31,-0.04870351822669085,-0.040968310047709185,3174
monthly,2000-07-31,2000-08-31,0.060386573503331056,0.10525311909588009,3097
monthly,2000-08-31,2000-09-29,-0.019192617063546562,-0.0064477711365777315,3114
monthly,2000-09-29,2000-10-31,0.10621270577298501,0.13853822251147122,3046
monthly,2000-10-31,2000-11-30,-0.013072087212251747,0.01413990496644693,2922
monthly,2000-11-30,2000-12-29,0.08399528366497051,0.1371839695546782,2706
monthly,2000-12-29,2001-01-31,-0.18208175144865996,-0.2204923801122797,2645
monthly,2001-01-31,2001-02-28,-0.05815312539206078,-0.02630586773570732,2853
monthly,2001-02-28,2001-03-30,-0.08383354433292718,-0.0802398907950168,2752
monthly,2001-03-30,2001-04-30,0.07267338161668321,0.1297037073764032,2696
monthly,2001-04-30,2001-05-31,-0.21721539499760914,-0.22043539112785646,2683
monthly,2001-05-31,2001-06-29,-0.11513956493297779,-0.0875517568867185,2769
monthly,2001-06-29,2001-07-31,-0.028881231999420262,-0.009018240970616265,2761
